zip,income,pop,unemp_pct,bb_pct,agency_cnt,agency_density,affluence
02130,130533,41109,0.032,0.856,0.0,0.0,93.7
02131,109237,31564,0.053,0.806,0.0,0.0,92.4
02132,139545,27069,0.038,0.843,4.0,0.148,91.6
02133,-666666666,80,0.0,1.0,0.0,0.0,22.8
02134,75317,17637,0.053,0.821,0.0,0.0,89.3
02135,88208,43683,0.033,0.812,0.0,0.0,94.1
02136,96862,38071,0.064,0.773,0.0,0.0,93.3
02138,122040,38077,0.03,0.843,4.0,0.105,93.3
02139,124648,39609,0.041,0.859,14.0,0.353,93.5
02140,136382,21361,0.026,0.866,3.0,0.14,90.3
02141,120542,14677,0.037,0.834,0.0,0.0,88.4
02142,168788,4349,0.019,0.96,22.0,5.059,82.1
02143,126102,25161,0.034,0.841,0.0,0.0,91.2
02144,140591,25009,0.026,0.852,0.0,0.0,91.2
02145,119167,27929,0.025,0.841,0.0,0.0,91.7
02148,95298,65509,0.056,0.805,0.0,0.0,96.2
02149,79658,49236,0.054,0.761,0.0,0.0,94.7
02150,72122,39444,0.088,0.615,0.0,0.0,93.5
02151,80948,59949,0.072,0.736,0.0,0.0,95.7
02152,106357,18807,0.059,0.792,0.0,0.0,89.7
02155,118403,61276,0.044,0.829,3.0,0.049,95.8
02163,74028,1852,0.106,0.444,0.0,0.0,77.6
02169,92080,60928,0.08,0.825,0.0,0.0,95.8
02170,101840,19685,0.061,0.85,3.0,0.152,89.9
02171,104992,20513,0.057,0.819,0.0,0.0,90.1
02176,126854,29488,0.041,0.877,0.0,0.0,92.0
02180,112635,22986,0.031,0.853,0.0,0.0,90.7
02184,125305,38762,0.037,0.837,29.0,0.748,93.4
02186,177222,28716,0.036,0.892,0.0,0.0,91.9
02188,102236,15396,0.055,0.774,0.0,0.0,88.6
02189,91842,15231,0.058,0.82,0.0,0.0,88.6
02190,99024,19029,0.038,0.847,0.0,0.0,89.7
02191,116496,8130,0.047,0.838,0.0,0.0,85.3
02199,118367,1253,0.007,0.916,0.0,0.0,75.6
02203,-666666666,0,-6666666.66,,0.0,0.0,0.0
02205,-666666666,0,-6666666.66,,0.0,0.0,0.0
02210,178833,6554,0.025,0.926,28.0,4.272,84.2
02215,65827,24054,0.075,0.866,0.0,0.0,90.9
02301,72727,68608,0.095,0.698,0.0,0.0,96.4
02302,87560,36472,0.062,0.784,0.0,0.0,93.1
02322,129487,4753,0.031,0.84,0.0,0.0,82.5
02324,112445,26022,0.055,0.838,3.0,0.115,91.4
02325,-666666666,2647,0.064,1.0,0.0,0.0,40.9
02330,78955,11645,0.029,0.832,0.0,0.0,87.2
02332,171471,16110,0.033,0.919,15.0,0.931,88.9
02333,128679,14420,0.046,0.837,0.0,0.0,88.3
02338,106851,7734,0.015,0.801,0.0,0.0,85.1
02339,174821,14800,0.068,0.873,4.0,0.27,88.4
02341,112457,10466,0.049,0.824,0.0,0.0,86.6
02343,107198,11267,0.036,0.793,0.0,0.0,87.0
02346,91914,24360,0.048,0.835,0.0,0.0,91.0
02347,126182,11732,0.04,0.884,0.0,0.0,87.2
02350,86023,149,0.0,0.852,0.0,0.0,64.6
02351,119787,17008,0.052,0.78,0.0,0.0,89.2
02356,124719,12547,0.039,0.882,0.0,0.0,87.6
02357,-666666666,1410,0.075,,0.0,0.0,37.7
02359,141332,18335,0.03,0.843,4.0,0.218,89.5
02360,111975,62405,0.06,0.837,23.0,0.369,95.9
02364,115863,13782,0.022,0.715,0.0,0.0,88.1
02366,-666666666,251,-6666666.66,,0.0,0.0,28.7
02367,119750,2934,0.052,0.81,0.0,0.0,80.0
02368,103321,34736,0.079,0.829,3.0,0.086,92.9
02370,101475,17709,0.039,0.832,0.0,0.0,89.4
02375,117717,11205,0.051,0.89,0.0,0.0,87.0
02379,124483,7682,0.046,0.835,0.0,0.0,85.0
02382,107794,15215,0.046,0.796,0.0,0.0,88.6
02420,233068,16287,0.038,0.928,0.0,0.0,88.9
02421,212843,17798,0.022,0.918,0.0,0.0,89.4
02445,145878,22568,0.036,0.889,3.0,0.133,90.6
02446,127519,31109,0.039,0.839,0.0,0.0,92.3
02451,119509,18153,0.039,0.828,24.0,1.322,89.5
02452,112902,16173,0.028,0.852,0.0,0.0,88.9
02453,114029,30314,0.037,0.849,11.0,0.363,92.2
02457,-666666666,1886,0.018,0.0,0.0,0.0,39.2
02458,151782,13308,0.04,0.872,0.0,0.0,87.9
02459,214941,18604,0.034,0.936,4.0,0.215,89.6
02460,154329,10033,0.025,0.892,0.0,0.0,86.4
02461,207292,6717,0.027,0.907,0.0,0.0,84.3
02462,210682,1459,0.012,0.863,0.0,0.0,76.4
02464,125846,3730,0.034,0.976,0.0,0.0,81.3
02465,174518,11297,0.033,0.876,0.0,0.0,87.0
02466,170852,8553,0.029,0.849,5.0,0.585,85.6
02467,173854,22325,0.033,0.92,4.0,0.179,90.6
02468,250001,5901,0.055,0.947,0.0,0.0,83.7
02472,123383,35317,0.055,0.866,12.0,0.34,92.9
02474,139199,28283,0.036,0.897,0.0,0.0,91.8
02476,145150,17732,0.025,0.857,0.0,0.0,89.4
02478,177790,26966,0.045,0.896,0.0,0.0,91.5
02481,250001,17262,0.031,0.941,4.0,0.232,89.2
02482,240069,10758,0.04,0.883,3.0,0.279,86.8
02492,222063,21481,0.062,0.917,7.0,0.326,90.4
02493,250001,11443,0.027,0.905,0.0,0.0,87.1
02494,173750,10578,0.013,0.858,11.0,1.04,86.7
02532,89411,13180,0.036,0.847,0.0,0.0,87.8
02534,171169,1284,0.0,1.0,0.0,0.0,75.7
02535,144833,2393,0.1,0.892,0.0,0.0,79.0
02536,95295,21100,0.056,0.807,0.0,0.0,90.3
02537,131150,6486,0.021,0.907,0.0,0.0,84.1
02538,110882,4556,0.03,0.828,0.0,0.0,82.3
02539,89710,5212,0.088,0.894,0.0,0.0,83.0
02540,88266,8354,0.051,0.779,0.0,0.0,85.5
02542,55000,854,0.054,0.871,0.0,0.0,73.6
02543,73611,810,0.047,0.904,0.0,0.0,73.3
02553,-666666666,38,-6666666.66,0.0,0.0,0.0,19.0
02554,125524,14033,0.052,0.88,0.0,0.0,88.2
02556,133929,2586,0.067,0.875,0.0,0.0,79.4
02557,95287,1849,0.223,0.803,0.0,0.0,77.6
02558,58594,1658,0.163,0.797,0.0,0.0,77.1
02559,88698,2812,0.008,0.805,0.0,0.0,79.8
02561,-666666666,260,0.0,0.919,0.0,0.0,28.9
02562,141324,3698,0.042,0.877,0.0,0.0,81.2
02563,117558,10315,0.042,0.845,0.0,0.0,86.6
02564,-666666666,243,0.135,0.585,0.0,0.0,28.6
02568,93615,8829,0.047,0.78,0.0,0.0,85.7
02571,87302,10538,0.053,0.751,0.0,0.0,86.7
02575,181304,2417,0.0,0.9,0.0,0.0,79.0
02576,61735,4498,0.065,0.822,0.0,0.0,82.2
02584,-666666666,23,0.0,1.0,0.0,0.0,16.5
02601,62989,16066,0.036,0.732,0.0,0.0,88.9
02630,137875,2539,0.0,0.886,0.0,0.0,79.3
02631,93427,10189,0.084,0.812,0.0,0.0,86.5
02632,121295,12217,0.039,0.873,0.0,0.0,87.4
02633,94036,4536,0.053,0.823,0.0,0.0,82.3
02635,118295,3673,0.056,0.828,0.0,0.0,81.2
02637,218165,351,0.0,0.778,0.0,0.0,69.0
02638,117619,3256,0.015,0.871,0.0,0.0,80.6
02639,64051,3387,0.064,0.865,0.0,0.0,80.8
02641,-666666666,299,0.0,1.0,0.0,0.0,29.6
02642,72683,5772,0.084,0.843,0.0,0.0,83.5
02643,-666666666,0,-6666666.66,,0.0,0.0,0.0
02644,105000,3618,0.027,0.993,0.0,0.0,81.1
02645,89898,11060,0.048,0.865,0.0,0.0,86.9
02646,74276,1715,0.042,0.861,0.0,0.0,77.2
02647,-666666666,228,0.0,0.66,0.0,0.0,28.2
02648,131125,7592,0.028,0.861,0.0,0.0,85.0
02649,95852,15234,0.051,0.818,0.0,0.0,88.6
02650,65982,1017,0.041,0.921,0.0,0.0,74.5
02652,-666666666,924,0.049,0.869,0.0,0.0,35.5
02653,98798,6342,0.031,0.898,0.0,0.0,84.0
02655,100927,3535,0.016,0.915,0.0,0.0,81.0
02657,104500,3681,0.09,0.809,0.0,0.0,81.2
02659,87368,1090,0.047,0.856,0.0,0.0,74.9
02660,91449,6767,0.043,0.871,0.0,0.0,84.4
02663,-666666666,446,0.0,0.944,0.0,0.0,31.7
02664,78796,9720,0.096,0.813,0.0,0.0,86.2
02666,111344,751,0.0,0.805,0.0,0.0,72.9
02667,115469,3925,0.052,0.87,0.0,0.0,81.5
02668,108042,2514,0.024,0.899,0.0,0.0,79.2
02670,89875,1071,0.021,0.861,0.0,0.0,74.8
02671,101917,932,0.1,0.832,0.0,0.0,74.1
02672,-666666666,0,-6666666.66,,0.0,0.0,0.0
02673,73846,8969,0.043,0.841,0.0,0.0,85.8
02675,111555,6919,0.032,0.847,0.0,0.0,84.5
02702,145324,4445,0.057,0.878,0.0,0.0,82.2
02703,93352,46479,0.045,0.799,0.0,0.0,94.4
02713,78750,42,0.0,0.167,0.0,0.0,58.1
02715,137500,3778,0.048,0.834,0.0,0.0,81.3
02717,143281,4777,0.061,0.854,0.0,0.0,82.6
02718,107570,7125,0.058,0.858,0.0,0.0,84.6
02719,92500,15878,0.049,0.779,0.0,0.0,88.8
02720,62907,31063,0.09,0.713,0.0,0.0,92.3
02721,50666,25922,0.083,0.672,0.0,0.0,91.3
02723,41789,17111,0.075,0.629,0.0,0.0,89.2
02724,49809,18758,0.067,0.625,0.0,0.0,89.7
02725,127228,2300,0.007,0.901,0.0,0.0,78.8
02726,110427,15946,0.028,0.795,0.0,0.0,88.8
02738,120227,5312,0.064,0.872,0.0,0.0,83.1
02739,117308,6563,0.026,0.812,0.0,0.0,84.2
02740,54563,46336,0.072,0.683,0.0,0.0,94.4
02743,90683,10476,0.027,0.845,0.0,0.0,86.6
02744,54841,12549,0.104,0.628,3.0,0.239,87.6
02745,73154,25013,0.052,0.793,0.0,0.0,91.2
02746,41023,16791,0.109,0.574,0.0,0.0,89.1
02747,97665,21500,0.054,0.831,0.0,0.0,90.4
02748,105455,11501,0.019,0.852,3.0,0.261,87.1
02760,109350,29078,0.057,0.837,9.0,0.31,91.9
02762,95625,9872,0.085,0.797,0.0,0.0,86.3
02763,109970,1764,0.07,0.757,0.0,0.0,77.4
02764,140135,4344,0.061,0.859,0.0,0.0,82.1
02766,127404,19155,0.035,0.86,0.0,0.0,89.8
02767,119550,15337,0.055,0.85,0.0,0.0,88.6
02769,126161,12809,0.035,0.843,0.0,0.0,87.7
02770,119164,5716,0.029,0.841,0.0,0.0,83.5
02771,116310,15573,0.06,0.855,3.0,0.193,88.7
02777,116627,17231,0.047,0.79,0.0,0.0,89.2
02779,123877,6789,0.06,0.917,0.0,0.0,84.4
02780,75054,52530,0.056,0.761,0.0,0.0,95.0
02790,100617,16725,0.028,0.79,0.0,0.0,89.1
02791,104712,316,0.0,0.819,0.0,0.0,68.5
02802,125522,531,0.0,0.815,0.0,0.0,71.2
02804,101392,2661,0.032,0.941,0.0,0.0,79.5
02806,150542,17113,0.025,0.851,3.0,0.175,89.2
02807,72450,829,0.095,0.575,0.0,0.0,73.5
02808,94712,2561,0.043,0.811,0.0,0.0,79.3
02809,96005,22317,0.027,0.82,0.0,0.0,90.6
02812,111711,1432,0.032,0.875,0.0,0.0,76.3
02813,103147,8017,0.047,0.84,0.0,0.0,85.2
02814,109632,7421,0.019,0.803,0.0,0.0,84.8
02815,209050,178,0.0,1.0,0.0,0.0,65.5
02816,97941,33246,0.043,0.836,9.0,0.271,92.6
02817,137485,6598,0.078,0.791,0.0,0.0,84.2
02818,120952,19869,0.037,0.866,12.0,0.604,90.0
02822,87185,6139,0.062,0.822,0.0,0.0,83.9
02823,-666666666,20,-6666666.66,1.0,0.0,0.0,15.8
02824,158438,375,0.0,0.718,0.0,0.0,69.4
02825,110177,5861,0.004,0.791,0.0,0.0,83.6
02826,75347,615,0.15,0.786,0.0,0.0,71.9
02827,135139,2441,0.015,0.818,0.0,0.0,79.1
02828,94746,7058,0.05,0.767,0.0,0.0,84.6
02829,-666666666,63,0.0,1.0,0.0,0.0,21.6
02830,121611,6936,0.051,0.839,0.0,0.0,84.5
02831,135106,3665,0.002,0.898,0.0,0.0,81.2
02832,101225,4950,0.044,0.844,0.0,0.0,82.7
02833,-666666666,662,0.0,0.861,0.0,0.0,33.8
02835,141442,5545,0.034,0.847,0.0,0.0,83.3
02836,-666666666,47,0.0,0.444,0.0,0.0,20.1
02837,129750,3601,0.061,0.923,0.0,0.0,81.1
02838,82075,4007,0.061,0.837,0.0,0.0,81.6
02839,100906,1690,0.024,0.901,0.0,0.0,77.2
02840,83515,23615,0.099,0.787,4.0,0.169,90.9
02841,-666666666,1414,0.0,1.0,0.0,0.0,37.7
02842,97650,16920,0.066,0.769,0.0,0.0,89.1
02852,112457,23269,0.036,0.827,12.0,0.516,90.8
02857,108813,8095,0.024,0.782,0.0,0.0,85.3
02858,92016,280,0.0,0.879,0.0,0.0,67.8
02859,118662,6803,0.078,0.864,0.0,0.0,84.4
02860,59954,47372,0.08,0.701,16.0,0.338,94.5
02861,83044,27928,0.055,0.789,9.0,0.322,91.7
02863,45921,22481,0.1,0.585,0.0,0.0,90.6
02864,118737,36383,0.026,0.827,0.0,0.0,93.1
02865,117042,18033,0.055,0.8,0.0,0.0,89.5
02871,119135,17635,0.032,0.868,0.0,0.0,89.3
02872,132969,105,0.0,0.623,0.0,0.0,62.8
02873,-666666666,89,0.0,1.0,0.0,0.0,23.4
02874,155099,6715,0.03,0.869,0.0,0.0,84.3
02875,88469,206,0.092,0.5,0.0,0.0,66.2
02876,33008,444,0.0,0.904,0.0,0.0,70.2
02878,99542,16260,0.054,0.815,0.0,0.0,88.9
02879,115848,22628,0.063,0.828,0.0,0.0,90.6
02881,-666666666,7183,0.096,0.692,0.0,0.0,46.1
02882,95794,12984,0.045,0.799,0.0,0.0,87.7
02885,89722,11138,0.046,0.77,3.0,0.269,87.0
02886,91037,30925,0.033,0.782,6.0,0.194,92.3
02888,88750,18951,0.049,0.786,0.0,0.0,89.7
02889,85617,27533,0.063,0.804,0.0,0.0,91.7
02891,90435,21698,0.052,0.782,0.0,0.0,90.4
02892,143534,5704,0.024,0.87,0.0,0.0,83.5
02893,73903,31025,0.049,0.778,0.0,0.0,92.3
02894,-666666666,554,0.0,0.801,0.0,0.0,32.8
02895,58579,43081,0.081,0.747,0.0,0.0,94.0
02896,109436,11683,0.034,0.828,0.0,0.0,87.2
02898,124083,1745,0.0,0.872,0.0,0.0,77.3
02903,62987,12309,0.059,0.673,40.0,3.25,87.5
02904,64637,32462,0.06,0.686,0.0,0.0,92.5
02905,57126,24780,0.108,0.652,3.0,0.121,91.1
02906,102796,26327,0.053,0.895,3.0,0.114,91.4
02907,49564,31427,0.086,0.704,0.0,0.0,92.3
02908,74341,39661,0.054,0.749,0.0,0.0,93.5
02909,63950,44445,0.087,0.705,5.0,0.112,94.1
02910,85909,23406,0.06,0.809,0.0,0.0,90.8
02911,85803,14963,0.058,0.726,0.0,0.0,88.5
02912,-666666666,4824,0.101,0.0,0.0,0.0,44.1
02914,60838,21397,0.038,0.721,3.0,0.14,90.3
02915,90558,16848,0.065,0.816,0.0,0.0,89.1
02916,96293,8725,0.066,0.765,0.0,0.0,85.7
02917,106772,15068,0.067,0.82,0.0,0.0,88.5
02918,-666666666,2944,0.072,0.0,0.0,0.0,41.5
02919,87811,29473,0.069,0.813,0.0,0.0,92.0
02920,79246,36332,0.066,0.725,6.0,0.165,93.1
02921,135500,12673,0.025,0.863,3.0,0.237,87.6
03031,155125,11873,0.023,0.904,0.0,0.0,87.3
03032,146290,6031,0.016,0.92,0.0,0.0,83.8
03033,165942,5697,0.006,0.941,0.0,0.0,83.5
03034,122356,4197,0.03,0.785,0.0,0.0,81.9
03036,138606,5263,0.029,0.872,0.0,0.0,83.1
03037,126063,4791,0.027,0.875,0.0,0.0,82.6
03038,104306,34622,0.058,0.871,0.0,0.0,92.8
03042,101354,7300,0.028,0.911,0.0,0.0,84.8
03043,96094,1347,0.032,0.772,0.0,0.0,76.0
03044,125774,4783,0.012,0.851,0.0,0.0,82.6
03045,114965,14013,0.006,0.868,0.0,0.0,88.1
03046,134205,3055,0.047,0.813,0.0,0.0,80.2
03047,99038,1816,0.035,0.718,0.0,0.0,77.5
03048,90938,3414,0.053,0.748,0.0,0.0,80.8
03049,156140,8530,0.02,0.908,0.0,0.0,85.6
03051,124973,25476,0.049,0.884,0.0,0.0,91.3
03052,155881,8495,0.031,0.882,0.0,0.0,85.5
03053,132241,25930,0.049,0.864,0.0,0.0,91.3
03054,128897,27604,0.02,0.886,3.0,0.109,91.7
03055,94514,16258,0.02,0.871,9.0,0.554,88.9
03057,160250,2630,0.014,0.884,0.0,0.0,79.5
03060,78068,32223,0.052,0.824,3.0,0.093,92.5
03062,102849,28713,0.057,0.863,0.0,0.0,91.9
03063,106924,15630,0.03,0.879,0.0,0.0,88.7
03064,91528,14565,0.043,0.814,0.0,0.0,88.3
03070,151296,6143,0.031,0.917,0.0,0.0,83.9
03071,100417,5274,0.029,0.758,0.0,0.0,83.1
03076,126804,14333,0.027,0.863,0.0,0.0,88.3
03077,92002,10837,0.041,0.896,0.0,0.0,86.8
03079,101339,30646,0.026,0.854,11.0,0.359,92.2
03082,111016,1676,0.116,0.79,0.0,0.0,77.1
03084,86528,1367,0.028,0.829,0.0,0.0,76.1
03086,117732,4183,0.029,0.841,0.0,0.0,81.9
03087,189450,15922,0.033,0.908,0.0,0.0,88.8
03101,80483,3148,0.002,0.788,24.0,7.624,80.4
03102,69927,33755,0.036,0.792,0.0,0.0,92.7
03103,70049,37659,0.035,0.773,0.0,0.0,93.3
03104,84513,35274,0.034,0.815,9.0,0.255,92.9
03106,107137,14923,0.016,0.88,0.0,0.0,88.5
03109,108060,10118,0.072,0.87,10.0,0.988,86.5
03110,160253,23580,0.014,0.893,5.0,0.212,90.9
03215,103333,269,0.0,0.783,0.0,0.0,67.6
03216,86875,2105,0.02,0.867,0.0,0.0,78.3
03217,54495,2207,0.023,0.83,0.0,0.0,78.5
03218,97669,1202,0.0,0.822,0.0,0.0,75.4
03220,78151,7376,0.012,0.836,0.0,0.0,84.8
03221,92083,2210,0.022,0.766,0.0,0.0,78.6
03222,78535,6135,0.028,0.796,0.0,0.0,83.9
03223,109801,3398,0.012,0.834,0.0,0.0,80.8
03224,117500,2458,0.026,0.854,0.0,0.0,79.1
03225,97109,3770,0.018,0.83,0.0,0.0,81.3
03226,119375,998,0.0,0.787,0.0,0.0,74.4
03227,141083,1399,0.118,0.779,0.0,0.0,76.2
03229,130216,5976,0.019,0.8,0.0,0.0,83.7
03230,66458,1539,0.052,0.616,0.0,0.0,76.7
03231,141875,80,0.0,1.0,0.0,0.0,61.4
03233,116875,171,0.0,1.0,0.0,0.0,65.3
03234,92623,4896,0.044,0.821,0.0,0.0,82.7
03235,69921,8843,0.045,0.744,0.0,0.0,85.8
03237,107353,2313,0.005,0.939,0.0,0.0,78.8
03238,44350,52,0.0,0.162,0.0,0.0,59.2
03240,72188,1248,0.053,0.648,0.0,0.0,75.6
03241,91528,1115,0.049,0.849,0.0,0.0,75.0
03242,87344,6161,0.018,0.722,0.0,0.0,83.9
03243,79750,924,0.023,0.588,0.0,0.0,74.0
03244,93886,8005,0.028,0.777,0.0,0.0,85.2
03245,83958,1927,0.021,0.885,0.0,0.0,77.8
03246,68407,17006,0.039,0.764,0.0,0.0,89.1
03249,115423,7785,0.013,0.891,0.0,0.0,85.1
03251,65990,1484,0.038,0.797,0.0,0.0,76.5
03253,69808,6677,0.037,0.768,0.0,0.0,84.3
03254,93839,5089,0.05,0.885,0.0,0.0,82.9
03255,123167,1957,0.006,0.853,0.0,0.0,77.9
03256,83804,2473,0.005,0.85,0.0,0.0,79.1
03257,89750,4503,0.028,0.845,0.0,0.0,82.2
03258,111607,2693,0.013,0.905,0.0,0.0,79.6
03259,82024,237,0.0,0.638,0.0,0.0,67.0
03260,116375,908,0.015,0.926,0.0,0.0,73.9
03261,117841,4653,0.024,0.884,0.0,0.0,82.4
03262,72000,1172,0.018,0.848,0.0,0.0,75.3
03263,66823,4094,0.026,0.713,0.0,0.0,81.8
03264,75600,6911,0.058,0.771,0.0,0.0,84.5
03266,66964,2075,0.04,0.735,0.0,0.0,78.2
03268,105000,1469,0.037,0.77,0.0,0.0,76.4
03269,94821,2946,0.038,0.832,0.0,0.0,80.0
03273,183525,277,0.067,0.917,0.0,0.0,67.8
03275,84776,12115,0.027,0.788,0.0,0.0,87.4
03276,79270,9046,0.037,0.806,0.0,0.0,85.9
03278,98333,3024,0.014,0.819,0.0,0.0,80.2
03279,61875,810,0.023,0.726,0.0,0.0,73.3
03280,85250,1188,0.012,0.764,0.0,0.0,75.3
03281,115833,9141,0.0,0.833,0.0,0.0,85.9
03282,105000,1075,0.0,0.801,0.0,0.0,74.8
03284,111563,854,0.0,0.788,0.0,0.0,73.6
03285,81094,2763,0.015,0.755,0.0,0.0,79.7
03287,115469,1424,0.019,0.924,0.0,0.0,76.3
03290,108459,5304,0.012,0.848,0.0,0.0,83.1
03291,-666666666,0,-6666666.66,,0.0,0.0,0.0
03293,68125,68,0.0,0.944,0.0,0.0,60.5
03301,85943,33987,0.046,0.839,23.0,0.677,92.7
03303,79688,16368,0.036,0.828,0.0,0.0,89.0
03304,161482,8295,0.027,0.89,0.0,0.0,85.4
03307,100141,5683,0.012,0.818,0.0,0.0,83.5
03431,78196,25035,0.016,0.826,0.0,0.0,91.2
03440,91094,2622,0.022,0.795,0.0,0.0,79.4
03441,-666666666,389,0.0,0.664,0.0,0.0,31.0
03442,78071,1494,0.04,0.78,0.0,0.0,76.5
03443,-666666666,421,0.0,0.664,0.0,0.0,31.4
03444,100938,1614,0.021,0.713,0.0,0.0,76.9
03445,95625,699,0.0,0.756,0.0,0.0,72.6
03446,82326,6486,0.024,0.783,0.0,0.0,84.1
03447,91076,2317,0.053,0.682,0.0,0.0,78.8
03448,70833,719,0.084,0.772,0.0,0.0,72.7
03449,88958,1806,0.016,0.757,0.0,0.0,77.5
03450,98611,942,0.036,0.791,0.0,0.0,74.1
03451,68979,3987,0.054,0.752,0.0,0.0,81.6
03452,87527,5413,0.067,0.84,0.0,0.0,83.2
03455,74219,2148,0.003,0.71,0.0,0.0,78.4
03456,104605,848,0.005,0.677,0.0,0.0,73.6
03457,90417,720,0.009,0.728,0.0,0.0,72.7
03458,100189,6914,0.018,0.783,0.0,0.0,84.5
03461,102662,6482,0.036,0.842,0.0,0.0,84.1
03462,106417,1760,0.055,0.835,0.0,0.0,77.4
03464,91786,965,0.024,0.745,0.0,0.0,74.2
03465,79375,2034,0.033,0.71,0.0,0.0,78.1
03466,116314,1411,0.091,0.707,0.0,0.0,76.2
03467,98684,2146,0.019,0.793,0.0,0.0,78.4
03470,73250,5038,0.074,0.675,0.0,0.0,82.8
03561,54545,6031,0.036,0.716,0.0,0.0,83.8
03570,43972,9473,0.052,0.748,0.0,0.0,86.1
03574,83870,2545,0.059,0.73,0.0,0.0,79.3
03575,-666666666,0,-6666666.66,,0.0,0.0,0.0
03576,51822,2740,0.031,0.594,0.0,0.0,79.7
03579,61429,407,0.0,0.594,0.0,0.0,69.8
03580,77283,1479,0.016,0.636,0.0,0.0,76.5
03581,61370,3243,0.015,0.796,0.0,0.0,80.5
03582,53059,2218,0.069,0.699,0.0,0.0,78.6
03583,66711,1001,0.027,0.5,0.0,0.0,74.4
03584,92797,3439,0.025,0.714,0.0,0.0,80.8
03585,65769,2537,0.044,0.695,0.0,0.0,79.3
03586,137500,625,0.009,0.73,0.0,0.0,72.0
03588,71667,1674,0.012,0.624,0.0,0.0,77.1
03590,50586,1140,0.11,0.695,0.0,0.0,75.1
03592,59000,972,0.093,0.551,0.0,0.0,74.3
03593,95000,423,0.025,0.875,0.0,0.0,70.0
03595,78750,715,0.037,0.841,0.0,0.0,72.7
03597,64688,553,0.041,0.596,0.0,0.0,71.4
03598,63963,3439,0.044,0.687,0.0,0.0,80.8
03601,80577,407,0.0,0.603,0.0,0.0,69.8
03602,64605,2415,0.03,0.72,0.0,0.0,79.0
03603,55266,5272,0.021,0.692,0.0,0.0,83.1
03604,-666666666,0,-6666666.66,,0.0,0.0,0.0
03605,84063,863,0.03,0.687,0.0,0.0,73.7
03607,80694,315,0.0,0.664,0.0,0.0,68.4
03608,77244,3053,0.006,0.775,0.0,0.0,80.2
03609,69943,618,0.06,0.669,0.0,0.0,71.9
03740,70298,1049,0.049,0.629,0.0,0.0,74.7
03741,78523,4102,0.027,0.723,0.0,0.0,81.8
03743,54978,13673,0.034,0.69,0.0,0.0,88.0
03745,89046,1771,0.011,0.669,0.0,0.0,77.4
03748,96335,4568,0.0,0.837,0.0,0.0,82.3
03750,218750,1139,0.0,0.741,0.0,0.0,75.1
03751,38892,382,0.042,0.711,0.0,0.0,69.4
03752,59583,982,0.085,0.633,0.0,0.0,74.3
03753,113317,3478,0.031,0.738,0.0,0.0,80.9
03755,161162,10563,0.059,0.808,0.0,0.0,86.7
03765,-666666666,667,0.0,0.929,0.0,0.0,33.8
03766,96642,10702,0.004,0.741,0.0,0.0,86.7
03768,141719,1672,0.073,0.775,0.0,0.0,77.1
03770,148958,576,0.0,0.886,0.0,0.0,71.6
03771,85217,807,0.061,0.712,0.0,0.0,73.3
03773,78073,7905,0.014,0.754,0.0,0.0,85.2
03774,53750,1606,0.0,0.499,0.0,0.0,76.9
03777,85938,1289,0.048,0.652,0.0,0.0,75.8
03779,93393,928,0.023,0.699,0.0,0.0,74.0
03780,145163,599,0.044,0.887,0.0,0.0,71.8
03781,104700,1917,0.006,0.796,0.0,0.0,77.8
03782,109185,3104,0.012,0.812,0.0,0.0,80.3
03784,84303,4057,0.022,0.796,0.0,0.0,81.7
03785,56449,2141,0.021,0.692,0.0,0.0,78.4
03801,106520,23231,0.02,0.862,29.0,1.248,90.8
03809,92278,3684,0.029,0.78,0.0,0.0,81.2
03810,143102,2269,0.013,0.906,0.0,0.0,78.7
03811,144481,7222,0.065,0.86,0.0,0.0,84.7
03812,-666666666,909,0.111,0.853,0.0,0.0,35.4
03813,58299,3897,0.049,0.733,0.0,0.0,81.5
03814,74475,2392,0.03,0.72,0.0,0.0,79.0
03816,85750,1441,0.026,0.932,0.0,0.0,76.3
03817,72788,1008,0.0,0.719,0.0,0.0,74.5
03818,73346,3930,0.14,0.807,0.0,0.0,81.5
03819,109726,4325,0.015,0.844,0.0,0.0,82.0
03820,92793,33150,0.042,0.826,3.0,0.09,92.6
03823,144635,2121,0.02,0.889,0.0,0.0,78.3
03824,126658,15054,0.043,0.796,0.0,0.0,88.5
03825,99706,9420,0.022,0.829,0.0,0.0,86.1
03826,110759,2944,0.0,0.861,0.0,0.0,80.0
03827,135341,3213,0.013,0.874,0.0,0.0,80.5
03830,68304,1733,0.035,0.876,0.0,0.0,77.3
03832,75833,423,0.024,0.775,0.0,0.0,70.0
03833,110566,22676,0.032,0.841,3.0,0.132,90.6
03835,63704,6800,0.037,0.716,0.0,0.0,84.4
03836,71875,1369,0.044,0.771,0.0,0.0,76.1
03837,116605,1684,0.016,0.756,0.0,0.0,77.1
03838,68050,1152,0.142,0.788,0.0,0.0,75.2
03839,86932,4150,0.014,0.791,0.0,0.0,81.8
03840,147132,4070,0.0,0.87,0.0,0.0,81.7
03841,99268,6282,0.038,0.881,0.0,0.0,84.0
03842,94433,16180,0.034,0.855,0.0,0.0,88.9
03844,155787,2357,0.031,0.843,0.0,0.0,78.9
03845,71667,1172,0.0,0.848,0.0,0.0,75.3
03846,89583,1043,0.016,0.694,0.0,0.0,74.7
